measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Estonia,Female,1-4 years,All causes,Rate,2019,16.0070615803241,19.2066143265998,13.521613876516
Deaths,Estonia,Female,1-4 years,Breast cancer,Number,2019,0,0,0
Deaths,Estonia,Female,1-4 years,Breast cancer,Rate,2019,0,0,0
Deaths,Estonia,Male,1-4 years,All causes,Number,2019,4.52141461791575,5.6523402382724,3.68090737961369
Deaths,Estonia,Male,1-4 years,All causes,Rate,2019,15.6152094033976,19.5209871021651,12.7124239611706
Deaths,Estonia,Male,1-4 years,Prostate cancer,Number,2019,0,0,0
Deaths,Estonia,Male,1-4 years,Prostate cancer,Rate,2019,0,0,0
Deaths,Estonia,Both,10-14 years,All causes,Number,2019,8.81504076264036,10.2093656082696,7.65183987507015
Deaths,Estonia,Both,10-14 years,All causes,Rate,2019,12.1860520408495,14.1135888030956,10.5780247008095
Deaths,Estonia,Female,10-14 years,All causes,Number,2019,3.76355816803895,4.3342551258208,3.28425266130092
Deaths,Estonia,Female,10-14 years,All causes,Rate,2019,10.7152179343231,12.3400479499767,9.35058831189981
Deaths,Estonia,Female,10-14 years,Breast cancer,Number,2019,0,0,0
Deaths,Estonia,Female,10-14 years,Breast cancer,Rate,2019,0,0,0
Deaths,Estonia,Male,10-14 years,All causes,Number,2019,5.05148259460142,5.88955434204918,4.36318119871812
Deaths,Estonia,Male,10-14 years,All causes,Rate,2019,13.5742745579123,15.8263294321076,11.7246805127305
Deaths,Estonia,Male,10-14 years,Prostate cancer,Number,2019,0,0,0
Deaths,Estonia,Male,10-14 years,Prostate cancer,Rate,2019,0,0,0
Deaths,Estonia,Both,15-19 years,All causes,Number,2019,22.6330377608148,27.3727882756452,18.6342497613238
Deaths,Estonia,Both,15-19 years,All causes,Rate,2019,36.8535356987949,44.5713050343856,30.3422808752687
Deaths,Estonia,Female,15-19 years,All causes,Number,2019,6.65554112847738,7.79437786801074,5.70087166901263
Deaths,Estonia,Female,15-19 years,All causes,Rate,2019,22.2349812713547,26.0396326266454,19.0456001013236
Deaths,Estonia,Female,15-19 years,Breast cancer,Number,2019,0.0128096056884014,0.0206831948062887,0.0076810762721152
Deaths,Estonia,Female,15-19 years,Breast cancer,Rate,2019,0.0427946183603862,0.0690988817095357,0.025661112110564
Deaths,Estonia,Male,15-19 years,All causes,Number,2019,15.9774966323375,19.5775294950321,12.9328354017412
Deaths,Estonia,Male,15-19 years,All causes,Rate,2019,50.7532624226799,62.1889345317143,41.0817541770226
Deaths,Estonia,Male,15-19 years,Prostate cancer,Number,2019,0,0,0
Deaths,Estonia,Male,15-19 years,Prostate cancer,Rate,2019,0,0,0
Deaths,Estonia,Both,20-24 years,All causes,Number,2019,45.7239890945827,56.372859993226,36.7675638802689
Deaths,Estonia,Both,20-24 years,All causes,Rate,2019,71.6554088346073,88.3435677852803,57.6195313196186
Deaths,Estonia,Female,20-24 years,All causes,Number,2019,10.5243866792738,13.5609979281984,8.09955310339252
Deaths,Estonia,Female,20-24 years,All causes,Rate,2019,33.7647958445785,43.5069843448553,25.9853391273571
Deaths,Estonia,Female,20-24 years,Breast cancer,Number,2019,0.0364191793367375,0.0550813022375764,0.0236912876889665
Deaths,Estonia,Female,20-24 years,Breast cancer,Rate,2019,0.116841597767755,0.176714233482878,0.0760074212864556
