measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Estonia,Male,20-24 years,Prostate cancer,Rate,2019,0.442224348157497,1.02909510284555,0.230187635338627
Incidence,Estonia,Female,25-29 years,Breast cancer,Number,2019,2.08003505516112,3.25333340036561,1.21721604582308
Incidence,Estonia,Female,25-29 years,Breast cancer,Rate,2019,5.02134015258092,7.85375880683081,2.93843884510099
Incidence,Estonia,Male,25-29 years,Prostate cancer,Number,2019,0.263372352838588,0.570440911083292,0.14043063484407
Incidence,Estonia,Male,25-29 years,Prostate cancer,Rate,2019,0.577785016934026,1.25143056178002,0.308076059832917
Incidence,Estonia,Female,30-34 years,Breast cancer,Number,2019,10.254225571213,16.1735787950851,6.20884846970022
Incidence,Estonia,Female,30-34 years,Breast cancer,Rate,2019,21.7496482782963,34.3048480600958,13.1692315027982
Incidence,Estonia,Male,30-34 years,Prostate cancer,Number,2019,0.461508461652164,0.895084106950186,0.27220122262481
Incidence,Estonia,Male,30-34 years,Prostate cancer,Rate,2019,0.900306553789873,1.74612202080874,0.531007695506647
Incidence,Estonia,Female,35-39 years,Breast cancer,Number,2019,20.2790312557414,29.9187987908763,12.7375592295874
Incidence,Estonia,Female,35-39 years,Breast cancer,Rate,2019,45.5643609847137,67.2236721342665,28.6196485168282
Incidence,Estonia,Male,35-39 years,Prostate cancer,Number,2019,0.560459377394323,1.10648341115442,0.311910460186153
Incidence,Estonia,Male,35-39 years,Prostate cancer,Rate,2019,1.18813438366132,2.34566685609845,0.661228194795743
Incidence,Estonia,Female,40-44 years,Breast cancer,Number,2019,41.4525822548697,60.8771144366607,27.2881109070793
Incidence,Estonia,Female,40-44 years,Breast cancer,Rate,2019,94.2970658589322,138.484334559427,62.0754763973338
Incidence,Estonia,Male,40-44 years,Prostate cancer,Number,2019,2.22032652993631,3.70750800690096,1.16041957700764
Incidence,Estonia,Male,40-44 years,Prostate cancer,Rate,2019,4.871668981415,8.13472771326353,2.54610300895562
Incidence,Estonia,Female,45-49 years,Breast cancer,Number,2019,60.8126488145219,89.9229112343147,40.4644382068853
Incidence,Estonia,Female,45-49 years,Breast cancer,Rate,2019,135.442219210297,200.276733423881,90.1225882555162
Incidence,Estonia,Male,45-49 years,Prostate cancer,Number,2019,8.42894536688182,14.5259511906607,4.51323322859939
Incidence,Estonia,Male,45-49 years,Prostate cancer,Rate,2019,18.7310432956546,32.2799838912096,10.0294358699297
Incidence,Estonia,Female,5-9 years,Breast cancer,Number,2019,0,0,0
Incidence,Estonia,Female,5-9 years,Breast cancer,Rate,2019,0,0,0
Incidence,Estonia,Male,5-9 years,Prostate cancer,Number,2019,0,0,0
Incidence,Estonia,Male,5-9 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Estonia,Female,50-54 years,Breast cancer,Number,2019,76.3256857832468,108.590905660522,50.3966943143374
Incidence,Estonia,Female,50-54 years,Breast cancer,Rate,2019,181.620296698944,258.396793982033,119.921131138071
Incidence,Estonia,Male,50-54 years,Prostate cancer,Number,2019,23.8479649388141,39.8117868850484,13.2694426140839
Incidence,Estonia,Male,50-54 years,Prostate cancer,Rate,2019,60.0499375406012,100.247351166467,33.4128803954018
Incidence,Estonia,Female,55-59 years,Breast cancer,Number,2019,92.1905359408242,131.349279854531,61.7838359444398
Incidence,Estonia,Female,55-59 years,Breast cancer,Rate,2019,198.596457704879,282.952056140997,133.094474793607
Incidence,Estonia,Male,55-59 years,Prostate cancer,Number,2019,79.1244042551776,131.170606510821,39.1451544528813
