measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,United Kingdom,Female,85 to 89,Malignant skin melanoma,Rate,2019,81.03376628,107.977452,39.36883929
Incidence,United Kingdom,Male,90 to 94,Malignant skin melanoma,Number,2019,181.5074922,233.7499253,86.16110704
Incidence,United Kingdom,Female,90 to 94,Malignant skin melanoma,Number,2019,219.2124523,283.1437539,102.2546369
Incidence,United Kingdom,Male,90 to 94,Malignant skin melanoma,Rate,2019,120.6929549,155.4314306,57.29261354
Incidence,United Kingdom,Female,90 to 94,Malignant skin melanoma,Rate,2019,73.51692675,94.9574643,34.29297275
Incidence,United Kingdom,Male,95 plus,Malignant skin melanoma,Number,2019,46.3694653,59.57584538,20.90446972
Incidence,United Kingdom,Female,95 plus,Malignant skin melanoma,Number,2019,100.8753006,130.0020672,46.75152458
Incidence,United Kingdom,Male,95 plus,Malignant skin melanoma,Rate,2019,145.5753282,187.0363005,65.62885774
Incidence,United Kingdom,Female,95 plus,Malignant skin melanoma,Rate,2019,106.0826028,136.7129275,49.16489349
Incidence,Finland,Male,1 to 4,Diabetes mellitus type 1,Number,2019,32.12527183,48.69738076,17.81014723
Incidence,Finland,Female,1 to 4,Diabetes mellitus type 1,Number,2019,29.64467132,44.6798441,15.99332635
Incidence,Finland,Male,1 to 4,Diabetes mellitus type 1,Rate,2019,29.68558564,44.99916062,16.45759306
Incidence,Finland,Female,1 to 4,Diabetes mellitus type 1,Rate,2019,28.6786424,43.22386503,15.4721529
Incidence,Finland,Male,5 to 9,Diabetes mellitus type 1,Number,2019,49.80697337,76.58745958,27.28064341
Incidence,Finland,Female,5 to 9,Diabetes mellitus type 1,Number,2019,47.45677001,72.21623143,26.96993364
Incidence,Finland,Male,5 to 9,Diabetes mellitus type 1,Rate,2019,31.96567572,49.15315531,17.50847606
