measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Female,35 to 39,All causes,Rate,2019,159.6493808,173.2489858,145.7947163
Deaths,Global,Male,40 to 44,All causes,Number,2019,908128.8706,973155.4537,843653.5043
Deaths,Global,Female,40 to 44,All causes,Number,2019,531918.9584,572351.1701,489963.4692
Deaths,Global,Male,40 to 44,All causes,Rate,2019,365.084893,391.2268029,339.1645826
Deaths,Global,Female,40 to 44,All causes,Rate,2019,217.3772364,233.9005099,200.231451
Deaths,Global,Male,45 to 49,All causes,Number,2019,1185308.021,1276286.512,1095074.585
Deaths,Global,Female,45 to 49,All causes,Number,2019,677581.2817,728935.4689,625069.9231
Deaths,Global,Male,45 to 49,All causes,Rate,2019,497.250909,535.4174754,459.3969018
Deaths,Global,Female,45 to 49,All causes,Rate,2019,287.8072461,309.6202855,265.5026903
Deaths,Global,Male,50 to 54,All causes,Number,2019,1584255.509,1707815.802,1460110.148
Deaths,Global,Female,50 to 54,All causes,Number,2019,967034.3615,1046891.867,888529.88
Deaths,Global,Male,50 to 54,All causes,Rate,2019,728.1055707,784.892457,671.049794
Deaths,Global,Female,50 to 54,All causes,Rate,2019,441.1032058,477.5294209,405.2941592
Deaths,Global,Male,55 to 59,All causes,Number,2019,2020793.822,2175646.678,1865951.104
Deaths,Global,Female,55 to 59,All causes,Number,2019,1211913.575,1306401.569,1119676.248
Deaths,Global,Male,55 to 59,All causes,Rate,2019,1105.696142,1190.425322,1020.972508
Deaths,Global,Female,55 to 59,All causes,Rate,2019,643.7775834,693.9703146,594.7804235
Deaths,Global,Male,60 to 64,All causes,Number,2019,2521854.5,2698992.66,2344896.338
Deaths,Global,Female,60 to 64,All causes,Number,2019,1608452.94,1722411.338,1495407.45
Deaths,Global,Male,60 to 64,All causes,Rate,2019,1657.427929,1773.847704,1541.126453
Deaths,Global,Female,60 to 64,All causes,Rate,2019,1002.896877,1073.951814,932.4111539
Deaths,Global,Male,65 to 69,All causes,Number,2019,2994125.655,3199423.097,2783559.555
Deaths,Global,Female,65 to 69,All causes,Number,2019,2059116.528,2195564.486,1923797.587
Deaths,Global,Male,65 to 69,All causes,Rate,2019,2422.103716,2588.179477,2251.765864
Deaths,Global,Female,65 to 69,All causes,Rate,2019,1525.645559,1626.742907,1425.384724
Deaths,Global,Male,70 to 74,All causes,Number,2019,3275869.194,3495363.798,3054916.953
Deaths,Global,Female,70 to 74,All causes,Number,2019,2451907.509,2603174.383,2303395.927
Deaths,Global,Male,70 to 74,All causes,Rate,2019,3718.199636,3967.331916,3467.4129
Deaths,Global,Female,70 to 74,All causes,Rate,2019,2477.08728,2629.907584,2327.050564
Deaths,Global,Male,75 to 79,All causes,Number,2019,3275897.767,3466837.654,3077758.302
Deaths,Global,Female,75 to 79,All causes,Number,2019,2800540.104,2953980.731,2648781.238
Deaths,Global,Male,75 to 79,All causes,Rate,2019,5726.592599,6060.374365,5380.225259
Deaths,Global,Female,75 to 79,All causes,Rate,2019,4009.436328,4229.111962,3792.168412
Deaths,Global,Male,All Ages,All causes,Number,2019,30682313.85,32516044.05,28786401.55
Deaths,Global,Female,All Ages,All causes,Number,2019,25844645.66,27278915.75,24401225.31
Deaths,Global,Male,All Ages,All causes,Rate,2019,790.5827016,837.831921,741.7312536
Deaths,Global,Female,All Ages,All causes,Rate,2019,670.1597959,707.3508705,632.7314519
Deaths,Global,Male,80 to 84,All causes,Number,2019,3295828.905,3460001.579,3126142.576
Deaths,Global,Female,80 to 84,All causes,Number,2019,3441838.404,3600447.203,3288850.467
Deaths,Global,Male,80 to 84,All causes,Rate,2019,9353.120366,9819.020395,8871.573324
Deaths,Global,Female,80 to 84,All causes,Rate,2019,6997.801184,7320.277928,6686.752541
Deaths,Global,Male,85 to 89,All causes,Number,2019,2442924.462,2518481.014,2362269.861
Deaths,Global,Female,85 to 89,All causes,Number,2019,2975553.047,3099899.894,2855948.339
Deaths,Global,Male,85 to 89,All causes,Rate,2019,15002.63701,15466.64953,14507.31605
Deaths,Global,Female,85 to 89,All causes,Rate,2019,10940.49797,11397.69581,10500.736
Deaths,Global,Male,90 to 94,All causes,Number,2019,1091887.887,1113911.716,1067788.523
Deaths,Global,Female,90 to 94,All causes,Number,2019,1991689.706,2048582.509,1937129.086
Deaths,Global,Male,90 to 94,All causes,Rate,2019,20571.05845,20985.9852,20117.02886
Deaths,Global,Female,90 to 94,All causes,Rate,2019,17244.51431,17737.10548,16772.11573
Deaths,Global,Male,95 plus,All causes,Number,2019,376507.9203,381448.6534,371146.2919
Deaths,Global,Female,95 plus,All causes,Number,2019,987364.8795,1002752.058,972792.3828
Deaths,Global,Male,95 plus,All causes,Rate,2019,29499.0014,29886.10267,29078.92343
Deaths,Global,Female,95 plus,All causes,Rate,2019,28235.69768,28675.72518,27818.96763
Deaths,United States of America,Male,1 to 4,All causes,Number,2019,2076.931924,2247.756877,1922.371481
Deaths,United States of America,Female,1 to 4,All causes,Number,2019,1564.883775,1648.03274,1488.066879
Deaths,United States of America,Male,1 to 4,All causes,Rate,2019,26.58270943,28.76910275,24.60448602
Deaths,United States of America,Female,1 to 4,All causes,Rate,2019,20.96990033,22.08412078,19.94053145
Deaths,United States of America,Male,5 to 9,All causes,Number,2019,1260.748862,1291.698169,1231.627375
Deaths,United States of America,Female,5 to 9,All causes,Number,2019,990.2035238,995.1276375,985.9273568
Deaths,United States of America,Male,5 to 9,All causes,Rate,2019,12.52541027,12.83288846,12.23609129
Deaths,United States of America,Female,5 to 9,All causes,Rate,2019,10.26933758,10.32040525,10.22498973
Deaths,United States of America,Male,10 to 14,All causes,Number,2019,1805.583529,1835.349434,1777.012206
Deaths,United States of America,Female,10 to 14,All causes,Number,2019,1221.842985,1230.622159,1212.997166
Deaths,United States of America,Male,10 to 14,All causes,Rate,2019,16.52360249,16.79600195,16.26213512
Deaths,United States of America,Female,10 to 14,All causes,Rate,2019,11.67398238,11.75786215,11.58946584
Deaths,United States of America,Male,15 to 19,All causes,Number,2019,7630.026697,7732.002837,7531.89709
Deaths,United States of America,Female,15 to 19,All causes,Number,2019,3351.105805,3378.190733,3323.405421
Deaths,United States of America,Male,15 to 19,All causes,Rate,2019,68.94405701,69.86550186,68.057369
Deaths,United States of America,Female,15 to 19,All causes,Rate,2019,31.70468937,31.96093888,31.44261705
Deaths,United States of America,Male,20 to 24,All causes,Number,2019,14982.12471,15152.12177,14820.91139
Deaths,United States of America,Female,20 to 24,All causes,Number,2019,4803.744252,4872.29219,4739.625181
Deaths,United States of America,Male,20 to 24,All causes,Rate,2019,135.9554793,137.4981198,134.492547
Deaths,United States of America,Female,20 to 24,All causes,Rate,2019,45.38352069,46.03112944,44.77775381
Deaths,United States of America,Male,25 to 29,All causes,Number,2019,17865.53356,18028.21302,17711.33459
Deaths,United States of America,Female,25 to 29,All causes,Number,2019,7220.624787,7336.83967,7112.230435
Deaths,United States of America,Male,25 to 29,All causes,Rate,2019,154.1405694,155.5441382,152.8101688
Deaths,United States of America,Female,25 to 29,All causes,Rate,2019,63.74859014,64.77461423,62.79161102
Deaths,United States of America,Male,30 to 34,All causes,Number,2019,19161.5619,19342.03957,18989.27113
Deaths,United States of America,Female,30 to 34,All causes,Number,2019,9509.118808,9656.143132,9372.190003
Deaths,United States of America,Male,30 to 34,All causes,Rate,2019,172.8412162,174.4691619,171.2871182
Deaths,United States of America,Female,30 to 34,All causes,Rate,2019,86.2736897,87.60760204,85.0313713
Deaths,United States of America,Male,35 to 39,All causes,Number,2019,21902.5729,22148.40559,21666.86702
Deaths,United States of America,Female,35 to 39,All causes,Number,2019,11979.73637,12162.29913,11809.02124
Deaths,United States of America,Male,35 to 39,All causes,Rate,2019,202.6488608,204.923375,200.4680426
Deaths,United States of America,Female,35 to 39,All causes,Rate,2019,109.5847158,111.2547097,108.0230979
Deaths,United States of America,Male,40 to 44,All causes,Number,2019,25938.01075,26279.48576,25613.72956
Deaths,United States of America,Female,40 to 44,All causes,Number,2019,16469.63184,16712.37442,16241.23438
Deaths,United States of America,Male,40 to 44,All causes,Rate,2019,262.872398,266.3331242,259.5859249
Deaths,United States of America,Female,40 to 44,All causes,Rate,2019,164.0311482,166.4487702,161.7563981
Deaths,United States of America,Male,45 to 49,All causes,Number,2019,39293.75559,39881.06599,38738.52327
Deaths,United States of America,Female,45 to 49,All causes,Number,2019,24894.98521,25263.48117,24548.52397
Deaths,United States of America,Male,45 to 49,All causes,Rate,2019,385.4699577,391.2314461,380.0231538
Deaths,United States of America,Female,45 to 49,All causes,Rate,2019,238.29458,241.82182,234.978256
Deaths,United States of America,Male,50 to 54,All causes,Number,2019,62056.60451,63008.76171,61159.85293
Deaths,United States of America,Female,50 to 54,All causes,Number,2019,39272.45984,39849.61068,38731.18534
Deaths,United States of America,Male,50 to 54,All causes,Rate,2019,603.9566303,613.223358,595.2291295
Deaths,United States of America,Female,50 to 54,All causes,Rate,2019,371.9598944,377.4262432,366.8333399
Deaths,United States of America,Male,55 to 59,All causes,Number,2019,99274.2338,100803.2682,97835.2907
Deaths,United States of America,Female,55 to 59,All causes,Number,2019,61817.32115,62701.38558,60986.84247
Deaths,United States of America,Male,55 to 59,All causes,Rate,2019,916.5315658,930.648102,903.2467817
Deaths,United States of America,Female,55 to 59,All causes,Rate,2019,542.5822106,550.3418098,535.2929437
Deaths,United States of America,Male,60 to 64,All causes,Number,2019,132369.1418,134272.408,130576.6428
Deaths,United States of America,Female,60 to 64,All causes,Number,2019,86707.32224,87843.23339,85639.74047
Deaths,United States of America,Male,60 to 64,All causes,Rate,2019,1329.054453,1348.164228,1311.056839
Deaths,United States of America,Female,60 to 64,All causes,Rate,2019,806.2753154,816.8379427,796.3480705
Deaths,United States of America,Male,65 to 69,All causes,Number,2019,155411.3602,157535.1637,153409.6129
Deaths,United States of America,Female,65 to 69,All causes,Number,2019,107887.4253,109161.6758,106692.6208
Deaths,United States of America,Male,65 to 69,All causes,Rate,2019,1877.644245,1903.30355,1853.459595
Deaths,United States of America,Female,65 to 69,All causes,Rate,2019,1164.665668,1178.421449,1151.767521
Deaths,United States of America,Male,70 to 74,All causes,Number,2019,182273.7315,184648.3103,180028.3484
Deaths,United States of America,Female,70 to 74,All causes,Number,2019,140502.6309,142093.8651,139012.7104
Deaths,United States of America,Male,70 to 74,All causes,Rate,2019,2845.754013,2882.827195,2810.697904
Deaths,United States of America,Female,70 to 74,All causes,Rate,2019,1900.042744,1921.561296,1879.894278
Deaths,United States of America,Male,75 to 79,All causes,Number,2019,187589.9967,189845.297,185448.4084
Deaths,United States of America,Female,75 to 79,All causes,Number,2019,157243.6482,158955.6492,155636.6466
Deaths,United States of America,Male,75 to 79,All causes,Rate,2019,4440.761301,4494.150344,4390.064128
Deaths,United States of America,Female,75 to 79,All causes,Rate,2019,3012.517038,3045.316022,2981.729659
Deaths,United States of America,Male,All Ages,All causes,Number,2019,1525215.232,1542874.136,1508745.727
Deaths,United States of America,Male,1 to 4,Breast cancer,Number,2019,0,0,0
Deaths,United States of America,Female,1 to 4,Breast cancer,Number,2019,0,0,0
Deaths,United States of America,Male,1 to 4,Breast cancer,Rate,2019,0,0,0
Deaths,United States of America,Female,1 to 4,Breast cancer,Rate,2019,0,0,0
Deaths,United States of America,Male,5 to 9,Breast cancer,Number,2019,0,0,0
Deaths,United States of America,Female,5 to 9,Breast cancer,Number,2019,0,0,0
Deaths,United States of America,Male,5 to 9,Breast cancer,Rate,2019,0,0,0
Deaths,United States of America,Female,5 to 9,Breast cancer,Rate,2019,0,0,0
Deaths,United States of America,Male,10 to 14,Breast cancer,Number,2019,0,0,0
Deaths,United States of America,Female,10 to 14,Breast cancer,Number,2019,0,0,0
Deaths,United States of America,Male,10 to 14,Breast cancer,Rate,2019,0,0,0
Deaths,United States of America,Female,10 to 14,Breast cancer,Rate,2019,0,0,0
Deaths,United States of America,Male,15 to 19,Breast cancer,Number,2019,1.070475517,1.132422383,1.027755475
Deaths,United States of America,Female,15 to 19,Breast cancer,Number,2019,4.581373162,5.158001115,4.137107627
Deaths,United States of America,Male,15 to 19,Breast cancer,Rate,2019,0.009672696,0.01023244,0.009286682
Deaths,United States of America,Female,15 to 19,Breast cancer,Rate,2019,0.043344204,0.04879966,0.039141024
Deaths,United States of America,Male,20 to 24,Breast cancer,Number,2019,0.961884244,1.005365558,0.906203719
Deaths,United States of America,Female,20 to 24,Breast cancer,Number,2019,15.78264349,17.18226793,14.5592189
Deaths,United States of America,Male,20 to 24,Breast cancer,Rate,2019,0.008728631,0.009123202,0.008223357
Deaths,United States of America,Female,20 to 24,Breast cancer,Rate,2019,0.149107007,0.162330002,0.137548666
Deaths,United States of America,Male,25 to 29,Breast cancer,Number,2019,0.942484945,1.019358362,0.850785452
Deaths,United States of America,Female,25 to 29,Breast cancer,Number,2019,96.25928394,105.4958097,86.67252243
Deaths,United States of America,Male,25 to 29,Breast cancer,Rate,2019,0.008131588,0.008794838,0.007340422
Deaths,United States of America,Female,25 to 29,Breast cancer,Rate,2019,0.849842475,0.931388811,0.765204019
Deaths,United States of America,Male,30 to 34,Breast cancer,Number,2019,1.265911919,1.468791323,1.107580006
Deaths,United States of America,Female,30 to 34,Breast cancer,Number,2019,368.8641515,399.3944469,335.7534807
Deaths,United States of America,Male,30 to 34,Breast cancer,Rate,2019,0.011418785,0.013248799,0.009990599
Deaths,United States of America,Female,30 to 34,Breast cancer,Rate,2019,3.346605715,3.623598913,3.046201462
Deaths,United States of America,Male,35 to 39,Breast cancer,Number,2019,3.560922511,4.180017535,2.988958508
Deaths,United States of America,Female,35 to 39,Breast cancer,Number,2019,786.9825177,841.7091221,733.0752665
Deaths,United States of America,Male,35 to 39,Breast cancer,Rate,2019,0.032946672,0.038674716,0.027654698
Deaths,United States of America,Female,35 to 39,Breast cancer,Rate,2019,7.198927659,7.699539625,6.70581073
Deaths,United States of America,Male,40 to 44,Breast cancer,Number,2019,6.136053741,7.252469377,5.171181217
Deaths,United States of America,Female,40 to 44,Breast cancer,Number,2019,1375.695577,1471.406221,1280.936853
Deaths,United States of America,Male,40 to 44,Breast cancer,Rate,2019,0.062186695,0.073501165,0.052408059
Deaths,United States of America,Female,40 to 44,Breast cancer,Rate,2019,13.70139462,14.65463553,12.75763446
Deaths,United States of America,Male,45 to 49,Breast cancer,Number,2019,16.34794462,18.8619757,14.25784504
Deaths,United States of America,Female,45 to 49,Breast cancer,Number,2019,2155.886227,2307.080824,2023.042236
Deaths,United States of America,Male,45 to 49,Breast cancer,Rate,2019,0.160372594,0.185035125,0.139868812
Deaths,United States of America,Female,45 to 49,Breast cancer,Rate,2019,20.63612405,22.0833574,19.36454253
Deaths,United States of America,Male,50 to 54,Breast cancer,Number,2019,29.38381029,33.33127924,25.73017795
Deaths,United States of America,Female,50 to 54,Breast cancer,Number,2019,3423.834921,3625.979607,3230.261433
Deaths,United States of America,Male,50 to 54,Breast cancer,Rate,2019,0.285973543,0.324391695,0.250415112
Deaths,United States of America,Female,50 to 54,Breast cancer,Rate,2019,32.4280496,34.34261559,30.5946637
Deaths,United States of America,Male,55 to 59,Breast cancer,Number,2019,51.20907967,57.23589748,45.84075401
Deaths,United States of America,Female,55 to 59,Breast cancer,Number,2019,5112.422314,5401.178263,4839.176895
Deaths,United States of America,Male,55 to 59,Breast cancer,Rate,2019,0.472778647,0.528420162,0.423216543
Deaths,United States of America,Female,55 to 59,Breast cancer,Rate,2019,44.87268857,47.40715365,42.47436233
Deaths,United States of America,Male,60 to 64,Breast cancer,Number,2019,82.29832056,92.12229501,73.4351462
Deaths,United States of America,Female,60 to 64,Breast cancer,Number,2019,6225.111533,6574.780338,5884.824639
Deaths,United States of America,Male,60 to 64,Breast cancer,Rate,2019,0.826317584,0.924955354,0.737326742
Deaths,United States of America,Female,60 to 64,Breast cancer,Rate,2019,57.88615812,61.13766351,54.72189337
Deaths,United States of America,Male,65 to 69,Breast cancer,Number,2019,96.06453259,108.2112927,85.38831697
Deaths,United States of America,Female,65 to 69,Breast cancer,Number,2019,6531.433438,6904.402652,6167.269803
Deaths,United States of America,Male,65 to 69,Breast cancer,Rate,2019,1.160629548,1.307383905,1.031641971
Deaths,United States of America,Female,65 to 69,Breast cancer,Rate,2019,70.50808993,74.53436489,66.57687292
Deaths,United States of America,Male,70 to 74,Breast cancer,Number,2019,100.8043041,113.9520133,89.23057473
Deaths,United States of America,Female,70 to 74,Breast cancer,Number,2019,6781.917937,7165.751964,6391.025463
Deaths,United States of America,Male,70 to 74,Breast cancer,Rate,2019,1.573810173,1.779079171,1.393114982
Deaths,United States of America,Female,70 to 74,Breast cancer,Rate,2019,91.71311518,96.90377285,86.42700484
Deaths,United States of America,Male,75 to 79,Breast cancer,Number,2019,73.86177655,84.44497121,64.63948985
Deaths,United States of America,Female,75 to 79,Breast cancer,Number,2019,6033.731172,6447.340765,5532.382174
Deaths,United States of America,Male,75 to 79,Breast cancer,Rate,2019,1.748507515,1.999040284,1.530191109
Deaths,United States of America,Female,75 to 79,Breast cancer,Rate,2019,115.5958804,123.5199267,105.9908985
Deaths,United States of America,Male,All Ages,Breast cancer,Number,2019,619.0934044,661.9394853,574.1782271
Deaths,United States of America,Female,All Ages,Breast cancer,Number,2019,54402.35156,57271.29459,50419.87962
Deaths,United States of America,Male,All Ages,Breast cancer,Rate,2019,0.383840883,0.410405659,0.355993257
Deaths,United States of America,Female,All Ages,Breast cancer,Rate,2019,32.63690908,34.35803749,30.24775547
Deaths,United States of America,Male,80 to 84,Breast cancer,Number,2019,67.65847612,78.69202113,58.15484858
Deaths,United States of America,Female,80 to 84,Breast cancer,Number,2019,5445.445648,5961.020061,4637.710833
Deaths,United States of America,Male,80 to 84,Breast cancer,Rate,2019,2.619418763,3.04658586,2.251482893
Deaths,United States of America,Female,80 to 84,Breast cancer,Rate,2019,155.3561103,170.065216,132.3118
Deaths,United States of America,Male,85 to 89,Breast cancer,Number,2019,48.55918885,57.96325393,39.807304
Deaths,United States of America,Female,85 to 89,Breast cancer,Number,2019,4589.148649,5119.439343,3678.240055
Deaths,United States of America,Male,85 to 89,Breast cancer,Rate,2019,3.312925199,3.954512609,2.715832444
Deaths,United States of America,Female,85 to 89,Breast cancer,Rate,2019,195.0976518,217.6418048,156.3723584
Deaths,United States of America,Male,90 to 94,Breast cancer,Number,2019,26.29854455,31.87878113,20.6829172
Deaths,United States of America,Female,90 to 94,Breast cancer,Number,2019,3405.186465,3915.674649,2569.218126
Deaths,United States of America,Male,90 to 94,Breast cancer,Rate,2019,3.93575048,4.770869654,3.095334844
Deaths,United States of America,Female,90 to 94,Breast cancer,Rate,2019,254.3943481,292.531851,191.9409046
Deaths,United States of America,Male,95 plus,Breast cancer,Number,2019,12.66969362,15.66909308,8.589561475
Deaths,United States of America,Female,95 plus,Breast cancer,Number,2019,2050.067705,2422.289178,1497.209285
Deaths,United States of America,Male,95 plus,Breast cancer,Rate,2019,5.56185679,6.878560315,3.770723449
Deaths,United States of America,Female,95 plus,Breast cancer,Rate,2019,358.9512512,424.1243979,262.1499498
Deaths,United States of America,Male,1 to 4,Prostate cancer,Number,2019,0,0,0
Deaths,United States of America,Male,1 to 4,Prostate cancer,Rate,2019,0,0,0
Deaths,United States of America,Male,5 to 9,Prostate cancer,Number,2019,0,0,0
Deaths,United States of America,Male,5 to 9,Prostate cancer,Rate,2019,0,0,0
Deaths,United States of America,Male,10 to 14,Prostate cancer,Number,2019,0,0,0
Deaths,United States of America,Male,10 to 14,Prostate cancer,Rate,2019,0,0,0
Deaths,United States of America,Male,15 to 19,Prostate cancer,Number,2019,0,0,0
Deaths,United States of America,Male,15 to 19,Prostate cancer,Rate,2019,0,0,0
Deaths,United States of America,Male,20 to 24,Prostate cancer,Number,2019,2.647824167,4.022522912,2.28919247
Deaths,United States of America,Male,20 to 24,Prostate cancer,Rate,2019,0.024027714,0.036502435,0.020773306
Deaths,United States of America,Male,25 to 29,Prostate cancer,Number,2019,3.951068803,5.738231976,3.286651855
Deaths,United States of America,Male,25 to 29,Prostate cancer,Rate,2019,0.034089102,0.04950842,0.028356634
Deaths,United States of America,Male,30 to 34,Prostate cancer,Number,2019,5.055248202,7.015122323,4.079472822
Deaths,United States of America,Male,30 to 34,Prostate cancer,Rate,2019,0.045599375,0.063277841,0.036797681
Deaths,United States of America,Male,35 to 39,Prostate cancer,Number,2019,7.215432621,9.897008458,5.863568508
Deaths,United States of America,Male,35 to 39,Prostate cancer,Rate,2019,0.066759244,0.091569949,0.054251411
Deaths,United States of America,Male,40 to 44,Prostate cancer,Number,2019,19.94519753,26.8802217,16.0614729
Deaths,United States of America,Male,40 to 44,Prostate cancer,Rate,2019,0.202137394,0.272421367,0.162777244
Deaths,United States of America,Male,45 to 49,Prostate cancer,Number,2019,103.0975495,136.5483603,82.25448493
Deaths,United States of America,Male,45 to 49,Prostate cancer,Rate,2019,1.011382278,1.339533212,0.806912761
Deaths,United States of America,Male,50 to 54,Prostate cancer,Number,2019,402.9561304,515.0786701,320.2070909
Deaths,United States of America,Male,50 to 54,Prostate cancer,Rate,2019,3.921710325,5.012926188,3.116367663
Deaths,United States of America,Male,55 to 59,Prostate cancer,Number,2019,1173.831342,1562.352201,969.6080247
Deaths,United States of America,Male,55 to 59,Prostate cancer,Rate,2019,10.83718742,14.4241366,8.951732259
Deaths,United States of America,Male,60 to 64,Prostate cancer,Number,2019,2812.357484,3934.712663,2442.814958
Deaths,United States of America,Male,60 to 64,Prostate cancer,Rate,2019,28.23751962,39.50654448,24.52712207
Deaths,United States of America,Male,65 to 69,Prostate cancer,Number,2019,4459.755825,6745.365775,3942.377921
Deaths,United States of America,Male,65 to 69,Prostate cancer,Rate,2019,53.88174228,81.49595506,47.63090166
Deaths,United States of America,Male,70 to 74,Prostate cancer,Number,2019,6374.146007,9868.925524,5611.049904
Deaths,United States of America,Male,70 to 74,Prostate cancer,Rate,2019,99.51654271,154.0788911,87.60268227
Deaths,United States of America,Male,75 to 79,Prostate cancer,Number,2019,8413.497121,13235.36391,7398.867444
Deaths,United States of America,Male,75 to 79,Prostate cancer,Rate,2019,199.1701747,313.3167701,175.151153
Deaths,United States of America,Male,All Ages,Prostate cancer,Number,2019,48323.44114,70587.71595,41349.29288
Deaths,United States of America,Male,All Ages,Prostate cancer,Rate,2019,29.9607655,43.76472277,25.6367601
Deaths,United States of America,Male,80 to 84,Prostate cancer,Number,2019,8795.452616,13640.69899,7461.66051
Deaths,United States of America,Male,80 to 84,Prostate cancer,Rate,2019,340.5186598,528.103867,288.8804871
Deaths,United States of America,Male,85 to 89,Prostate cancer,Number,2019,8183.693366,11901.25442,6648.312258
Deaths,United States of America,Male,85 to 89,Prostate cancer,Rate,2019,558.3281891,811.9568431,453.577618
Deaths,United States of America,Male,90 to 94,Prostate cancer,Number,2019,5346.185564,7397.156413,4066.03112
Deaths,United States of America,Male,90 to 94,Prostate cancer,Rate,2019,800.0918971,1107.033199,608.5083494
Deaths,United States of America,Male,95 plus,Prostate cancer,Number,2019,2219.653361,2969.846459,1501.949163
Deaths,United States of America,Male,95 plus,Prostate cancer,Rate,2019,974.4035248,1303.730081,659.3392392
Deaths,United States of America,Female,All Ages,All causes,Number,2019,1421240.524,1435492.14,1407677.234
Deaths,United States of America,Male,All Ages,All causes,Rate,2019,945.6407659,956.5893712,935.4295942
Deaths,United States of America,Female,All Ages,All causes,Rate,2019,852.626705,861.1764955,844.4898534
Deaths,United States of America,Male,80 to 84,All causes,Number,2019,186084.7069,188058.6256,184198.9109
Deaths,United States of America,Female,80 to 84,All causes,Number,2019,185809.2987,187606.3122,184111.4573
Deaths,United States of America,Male,80 to 84,All causes,Rate,2019,7204.326801,7280.747672,7131.317625
Deaths,United States of America,Female,80 to 84,All causes,Rate,2019,5301.055556,5352.32354,5252.616905
Deaths,United States of America,Male,85 to 89,All causes,Number,2019,172475.6532,173893.5467,171114.9867
Deaths,United States of America,Female,85 to 89,All causes,Number,2019,203808.2292,205813.9369,201911.8972
Deaths,United States of America,Male,85 to 89,All causes,Rate,2019,11767.06101,11863.79605,11674.23025
Deaths,United States of America,Female,85 to 89,All causes,Rate,2019,8664.462624,8749.730913,8583.844198
Deaths,United States of America,Male,90 to 94,All causes,Number,2019,119745.5181,120610.2227,118917.0448
Deaths,United States of America,Female,90 to 94,All causes,Number,2019,196657.8154,198211.5912,195216.779
Deaths,United States of America,Male,90 to 94,All causes,Rate,2019,17920.70582,18050.11455,17796.71933
Deaths,United States of America,Female,90 to 94,All causes,Rate,2019,14691.89346,14807.97279,14584.23665
Deaths,United States of America,Male,95 plus,All causes,Number,2019,64248.57418,64672.59339,63846.89479
Deaths,United States of America,Female,95 plus,All causes,Number,2019,150195.8432,151123.3192,149340.1555
Deaths,United States of America,Male,95 plus,All causes,Rate,2019,28204.42067,28390.56046,28028.08782
Deaths,United States of America,Female,95 plus,All causes,Rate,2019,26298.14894,26460.54293,26148.32453
Deaths,Estonia,Male,1 to 4,Breast cancer,Number,2019,0,0,0
Deaths,Estonia,Female,1 to 4,Breast cancer,Number,2019,0,0,0
Deaths,Estonia,Male,1 to 4,Breast cancer,Rate,2019,0,0,0
Deaths,Estonia,Female,1 to 4,Breast cancer,Rate,2019,0,0,0
Deaths,Estonia,Male,5 to 9,Breast cancer,Number,2019,0,0,0
Deaths,Estonia,Female,5 to 9,Breast cancer,Number,2019,0,0,0
Deaths,Estonia,Male,5 to 9,Breast cancer,Rate,2019,0,0,0
Deaths,Estonia,Female,5 to 9,Breast cancer,Rate,2019,0,0,0
Deaths,Estonia,Male,10 to 14,Breast cancer,Number,2019,0,0,0
Deaths,Estonia,Female,10 to 14,Breast cancer,Number,2019,0,0,0
Deaths,Estonia,Male,10 to 14,Breast cancer,Rate,2019,0,0,0
Deaths,Estonia,Female,10 to 14,Breast cancer,Rate,2019,0,0,0
Deaths,Estonia,Male,15 to 19,Breast cancer,Number,2019,0.003021105,0.00383801,0.002284728
Deaths,Estonia,Female,15 to 19,Breast cancer,Number,2019,0.012809606,0.020683195,0.007681076
Deaths,Estonia,Male,15 to 19,Breast cancer,Rate,2019,0.009596679,0.012191619,0.007257544
Deaths,Estonia,Female,15 to 19,Breast cancer,Rate,2019,0.042794618,0.069098882,0.025661112
Deaths,Estonia,Male,20 to 24,Breast cancer,Number,2019,0.003258789,0.004130628,0.002497041
Deaths,Estonia,Female,20 to 24,Breast cancer,Number,2019,0.036419179,0.055081302,0.023691288
Deaths,Estonia,Male,20 to 24,Breast cancer,Rate,2019,0.009983656,0.01265463,0.007649958
Deaths,Estonia,Female,20 to 24,Breast cancer,Rate,2019,0.116841598,0.176714233,0.076007421
Deaths,Estonia,Male,25 to 29,Breast cancer,Number,2019,0.004296687,0.005478343,0.003125904
Deaths,Estonia,Female,25 to 29,Breast cancer,Number,2019,0.223292613,0.339533246,0.140289722
Deaths,Estonia,Male,25 to 29,Breast cancer,Rate,2019,0.009426052,0.012018363,0.006857594
Deaths,Estonia,Female,25 to 29,Breast cancer,Rate,2019,0.539042918,0.819655379,0.33866853
Deaths,Estonia,Male,30 to 34,Breast cancer,Number,2019,0.004957078,0.006392779,0.003731244
Deaths,Estonia,Female,30 to 34,Breast cancer,Number,2019,1.322195304,1.996568218,0.839988065
Deaths,Estonia,Male,30 to 34,Breast cancer,Rate,2019,0.009670224,0.012470977,0.007278877
Deaths,Estonia,Female,30 to 34,Breast cancer,Rate,2019,2.804432437,4.234806051,1.781650389
Deaths,Estonia,Male,35 to 39,Breast cancer,Number,2019,0.006794525,0.013236796,0.003953553
Deaths,Estonia,Female,35 to 39,Breast cancer,Number,2019,2.945702064,4.266561701,1.915626747
Deaths,Estonia,Male,35 to 39,Breast cancer,Rate,2019,0.014403915,0.028061075,0.008381254
